Detail URL,Name,Image,Item#,Reviews,Brand,Price($),Details,Features,Brand Name,Manufacturer No,No of Reviews,Review Title,Review Content,Review By,Review On
https://www.allegromedical.com/products/offset-aluminum-cane-adjustable-butterfly-finish-offset-aluminum-cane-aluminum/,Offset Aluminum Cane - Adjustable - Butterfly Finish - Offset Aluminum Cane - Aluminum,https://www.allegromedical.com/media/catalog/product/cache/245a440e56007005bd7f3fd02cfb9075/_/8/_8d_4f_offset-aluminum-cane-adjustable-butterfly-finish-549883-product-medium_image.jpg,762 5055,,Mountain Properties,$21.63,"The ,Offset Aluminum Cane, is height adjustable and has a hypalon soft grip with wrist strap. It is very stylish and has a very attractive Butterfly painted finish.,Made of high-strength aluminum
,Speciality Butterfly Paint finish
,Hypalon grip
,Wrist strap
,Push button height adjustable in 1"" increments
,Height adjustable: 31-40""
,Safety locking silencer
,Replacement rubber tip size: 18mm
,Weight capacity: 250lbs
,Cane weight: .8 lbs
","Wrist strap,Hypalon grip,Height adjustable: 31-40""",Mountain Properties,21007,14,Beautiful Butterflies,i use the cane every day and keep in my car for when i need to get out and go. it is beautiful and makes me feel good about myself when i use it.,teena,1/7/11
https://www.allegromedical.com/products/offset-aluminum-cane-adjustable-butterfly-finish-offset-aluminum-cane-aluminum/,Offset Aluminum Cane - Adjustable - Butterfly Finish - Offset Aluminum Cane - Aluminum,https://www.allegromedical.com/media/catalog/product/cache/245a440e56007005bd7f3fd02cfb9075/_/8/_8d_4f_offset-aluminum-cane-adjustable-butterfly-finish-549883-product-medium_image.jpg,762 5055,,Mountain Properties,$21.63,"The ,Offset Aluminum Cane, is height adjustable and has a hypalon soft grip with wrist strap. It is very stylish and has a very attractive Butterfly painted finish.,Made of high-strength aluminum
,Speciality Butterfly Paint finish
,Hypalon grip
,Wrist strap
,Push button height adjustable in 1"" increments
,Height adjustable: 31-40""
,Safety locking silencer
,Replacement rubber tip size: 18mm
,Weight capacity: 250lbs
,Cane weight: .8 lbs
","Wrist strap,Hypalon grip,Height adjustable: 31-40""",Mountain Properties,21007,14,Wonderful and stylish,Received product in a timely manner and was very surprised at how nice it looks. It adjusts very well and is confortable to use.,Lynn,12/17/10
https://www.allegromedical.com/products/offset-aluminum-cane-adjustable-butterfly-finish-offset-aluminum-cane-aluminum/,Offset Aluminum Cane - Adjustable - Butterfly Finish - Offset Aluminum Cane - Aluminum,https://www.allegromedical.com/media/catalog/product/cache/245a440e56007005bd7f3fd02cfb9075/_/8/_8d_4f_offset-aluminum-cane-adjustable-butterfly-finish-549883-product-medium_image.jpg,762 5055,,Mountain Properties,$21.63,"The ,Offset Aluminum Cane, is height adjustable and has a hypalon soft grip with wrist strap. It is very stylish and has a very attractive Butterfly painted finish.,Made of high-strength aluminum
,Speciality Butterfly Paint finish
,Hypalon grip
,Wrist strap
,Push button height adjustable in 1"" increments
,Height adjustable: 31-40""
,Safety locking silencer
,Replacement rubber tip size: 18mm
,Weight capacity: 250lbs
,Cane weight: .8 lbs
","Wrist strap,Hypalon grip,Height adjustable: 31-40""",Mountain Properties,21007,14,Great style. Lots of compliments,I just started using a cane under doctor's orders. The colors and style make me want to walk with a cane. I color cordinate my clothes to match my outings. I get many compliments.,Thelma Lou,6/1/10
https://www.allegromedical.com/products/offset-aluminum-cane-adjustable-butterfly-finish-offset-aluminum-cane-aluminum/,Offset Aluminum Cane - Adjustable - Butterfly Finish - Offset Aluminum Cane - Aluminum,https://www.allegromedical.com/media/catalog/product/cache/245a440e56007005bd7f3fd02cfb9075/_/8/_8d_4f_offset-aluminum-cane-adjustable-butterfly-finish-549883-product-medium_image.jpg,762 5055,,Mountain Properties,$21.63,"The ,Offset Aluminum Cane, is height adjustable and has a hypalon soft grip with wrist strap. It is very stylish and has a very attractive Butterfly painted finish.,Made of high-strength aluminum
,Speciality Butterfly Paint finish
,Hypalon grip
,Wrist strap
,Push button height adjustable in 1"" increments
,Height adjustable: 31-40""
,Safety locking silencer
,Replacement rubber tip size: 18mm
,Weight capacity: 250lbs
,Cane weight: .8 lbs
","Wrist strap,Hypalon grip,Height adjustable: 31-40""",Mountain Properties,21007,14,I am very pleased with this product.,"The cane is very attractive (butterflies :)). I like the fact that it is lightweight. This is my first ""off set"" cane, and I am extremely pleased with it. Also, I like the cushion hand grip, which not only is comfortable, but keeps the cane from sliding off the counter onto the floor when shopping.",Deanna,5/29/10
https://www.allegromedical.com/products/offset-aluminum-cane-adjustable-butterfly-finish-offset-aluminum-cane-aluminum/,Offset Aluminum Cane - Adjustable - Butterfly Finish - Offset Aluminum Cane - Aluminum,https://www.allegromedical.com/media/catalog/product/cache/245a440e56007005bd7f3fd02cfb9075/_/8/_8d_4f_offset-aluminum-cane-adjustable-butterfly-finish-549883-product-medium_image.jpg,762 5055,,Mountain Properties,$21.63,"The ,Offset Aluminum Cane, is height adjustable and has a hypalon soft grip with wrist strap. It is very stylish and has a very attractive Butterfly painted finish.,Made of high-strength aluminum
,Speciality Butterfly Paint finish
,Hypalon grip
,Wrist strap
,Push button height adjustable in 1"" increments
,Height adjustable: 31-40""
,Safety locking silencer
,Replacement rubber tip size: 18mm
,Weight capacity: 250lbs
,Cane weight: .8 lbs
","Wrist strap,Hypalon grip,Height adjustable: 31-40""",Mountain Properties,21007,14,Offset Aluminum Cane A good buy!,I feel much safer walking with this product.,Barb,4/11/10
https://www.allegromedical.com/products/offset-aluminum-cane-adjustable-butterfly-finish-offset-aluminum-cane-aluminum/,Offset Aluminum Cane - Adjustable - Butterfly Finish - Offset Aluminum Cane - Aluminum,https://www.allegromedical.com/media/catalog/product/cache/245a440e56007005bd7f3fd02cfb9075/_/8/_8d_4f_offset-aluminum-cane-adjustable-butterfly-finish-549883-product-medium_image.jpg,762 5055,,Mountain Properties,$21.63,"The ,Offset Aluminum Cane, is height adjustable and has a hypalon soft grip with wrist strap. It is very stylish and has a very attractive Butterfly painted finish.,Made of high-strength aluminum
,Speciality Butterfly Paint finish
,Hypalon grip
,Wrist strap
,Push button height adjustable in 1"" increments
,Height adjustable: 31-40""
,Safety locking silencer
,Replacement rubber tip size: 18mm
,Weight capacity: 250lbs
,Cane weight: .8 lbs
","Wrist strap,Hypalon grip,Height adjustable: 31-40""",Mountain Properties,21007,14,atractive,functional and pretty,tmn,2/18/10
https://www.allegromedical.com/products/extra-wide-commode-450-lb-capacity-each/,Extra Wide Commode - 450 lb. Capacity - Each,https://www.allegromedical.com/media/catalog/product/cache/245a440e56007005bd7f3fd02cfb9075/_/9/_98_64_extra-wide-commode-450-lb-capacity-191975-medium_0.jpg,178 0073,,Nova,$193.75,"The ,Extra Wide Commode, has an extra-wide design, capable of supporting up to 450 lbs. Its powder-coated aluminum frame is easy to clean and maintain. It has a removable back, and comes complete with a bucket and lid.
","450 pound weight capacity,White powder coated aluminum frame,No tools required,Removable backrest",Nova,8580,4,Great product,"I bought this for my mom to replace the previous bedside commode, love the adjustable legs, don't care for the sliding method to remove pail. Otherwise product is great, service was excellent!!!",Nancy P.,12/3/13
https://www.allegromedical.com/products/extra-wide-commode-450-lb-capacity-each/,Extra Wide Commode - 450 lb. Capacity - Each,https://www.allegromedical.com/media/catalog/product/cache/245a440e56007005bd7f3fd02cfb9075/_/9/_98_64_extra-wide-commode-450-lb-capacity-191975-medium_0.jpg,178 0073,,Nova,$193.75,"The ,Extra Wide Commode, has an extra-wide design, capable of supporting up to 450 lbs. Its powder-coated aluminum frame is easy to clean and maintain. It has a removable back, and comes complete with a bucket and lid.
","450 pound weight capacity,White powder coated aluminum frame,No tools required,Removable backrest",Nova,8580,4,Glad we decided to buy.,This commode is sturdy and made well. We did have trouble at first with the push buttons for the back rest. When pushed to to adjust they stayed in holes. We had to call and the back was replaced quickly.,The MoM B,5/25/12
https://www.allegromedical.com/products/extra-wide-commode-450-lb-capacity-each/,Extra Wide Commode - 450 lb. Capacity - Each,https://www.allegromedical.com/media/catalog/product/cache/245a440e56007005bd7f3fd02cfb9075/_/9/_98_64_extra-wide-commode-450-lb-capacity-191975-medium_0.jpg,178 0073,,Nova,$193.75,"The ,Extra Wide Commode, has an extra-wide design, capable of supporting up to 450 lbs. Its powder-coated aluminum frame is easy to clean and maintain. It has a removable back, and comes complete with a bucket and lid.
","450 pound weight capacity,White powder coated aluminum frame,No tools required,Removable backrest",Nova,8580,4,GREAT PRODUCT!,"This is a fantastic toileting aid. The seat makes it very comfortable, and you feel secure on it. The riser I had before always scared me, as I was afraid it would slip off when I sat down. No worries with this product! It's very sturdy, easy to clean and move, and can be used bedside as well as over existing toilet. A wonderful aid that I wish I'd had long ago!",MommaBear,10/22/11
https://www.allegromedical.com/products/extra-wide-commode-450-lb-capacity-each/,Extra Wide Commode - 450 lb. Capacity - Each,https://www.allegromedical.com/media/catalog/product/cache/245a440e56007005bd7f3fd02cfb9075/_/9/_98_64_extra-wide-commode-450-lb-capacity-191975-medium_0.jpg,178 0073,,Nova,$193.75,"The ,Extra Wide Commode, has an extra-wide design, capable of supporting up to 450 lbs. Its powder-coated aluminum frame is easy to clean and maintain. It has a removable back, and comes complete with a bucket and lid.
","450 pound weight capacity,White powder coated aluminum frame,No tools required,Removable backrest",Nova,8580,4,Very good Commode,My sister is in a nurseing home and will need this when she comes home.,Barbara,1/15/11
https://www.allegromedical.com/products/digital-2-piece-platform-scale-with-remote-display-400-lb-capacity-health-o-meter-digital-2-piece-platform-scale-with-remote-display/,"Digital 2-Piece Platform Scale with Remote Display, 400 lb Capacity - Health o Meter Digital 2-Piece Platform Scale with Remote Display",https://www.allegromedical.com/media/catalog/product/cache/245a440e56007005bd7f3fd02cfb9075/_/6/_6e_2c_digital-2-piece-platform-scale-with-remote-display-552298-product-medium_image.jpg,741 5002,Be the first to review this product,Health O Meter,$331.07,"The ,Health-o-Meter Digital 2-Piece Platform Scale, comes with a remote display. Two-piece digital scale with remote LCD display features: Non-slip mat on 12"" x 12"" heavy duty steel platform; 9' cord allows easy, safe positioning of the display on the wall or on a table (enclosed table-top bracket); 1/2"" LCD displays weight; Features zero setting; RS232 serial port; Operates on one 9V battery (included) and 120V AC adapter; Capacity: 400 lbs x 0.2 lb; 181 kg x 0.05 kg. 1 year limited warranty. White with black mat. Scale Dimensions: 12"" x 12"" x 2-1/2"". Shipping Weight: 24 lbs.",,Health O Meter,349KLX,,,,,
https://www.allegromedical.com/products/go-lite-bariatric-steel-rollator-walker-padded-seat-and-hand-brakes/,Go-Lite Bariatric Steel Rollator Walker - Padded Seat & Hand Brakes - Red,https://www.allegromedical.com/media/catalog/product/cache/245a440e56007005bd7f3fd02cfb9075/_/9/_9a_35_go-lite-bariatric-steel-rollator-walker-556248-medium_0.jpg,776 0163,,Drive,185.420000,"AllegroMedical.com presents the ,Go-Lite Bariatric Steel Rollator Walker with padded over-sized seat., It's made of steel for increased strength and is very portable weighing only 26 lbs. The steel frame is designed to hold up to 500 lbs. The over-sized padded seat measuring 18"" x 13"" is sturdy and comfortable. ,Go-Lite Bariatric Steel Rollator with Padded Seat Features:,Seat size is 18"" wide x 13"" deep,Strong steel reinforced frame supports 500 lbs.,Large 8"" casters are ideal for indoor and outdoor use,Comes with large 21"" (W) x 9"" (D) x 6"" (H) basket that can be mounted under seat,Tool-free removable padded back rest for comfort,Soft padded oversized seat,Special loop lock made of internal aluminum casting operates easily and ensures safety,Height adjustable handles 35.25""-39.5"",Limited Lifetime Warranty","Comfortable padded oversized seat,Large 8"" casters with soft-grip tires,Easy adjustable handles for custom height,Up to 500 lb weight limit
",Drive,"10215BL-1, 10215RD-1",10,Would buy again.,"I used this rollator for walking (exercise), hip hurts too bad when I used cane. I am above the knee amputee.",Flash,12/16/10
https://www.allegromedical.com/products/go-lite-bariatric-steel-rollator-walker-padded-seat-and-hand-brakes/,Go-Lite Bariatric Steel Rollator Walker - Padded Seat & Hand Brakes - Red,https://www.allegromedical.com/media/catalog/product/cache/245a440e56007005bd7f3fd02cfb9075/_/9/_9a_35_go-lite-bariatric-steel-rollator-walker-556248-medium_0.jpg,776 0163,,Drive,185.420000,"AllegroMedical.com presents the ,Go-Lite Bariatric Steel Rollator Walker with padded over-sized seat., It's made of steel for increased strength and is very portable weighing only 26 lbs. The steel frame is designed to hold up to 500 lbs. The over-sized padded seat measuring 18"" x 13"" is sturdy and comfortable. ,Go-Lite Bariatric Steel Rollator with Padded Seat Features:,Seat size is 18"" wide x 13"" deep,Strong steel reinforced frame supports 500 lbs.,Large 8"" casters are ideal for indoor and outdoor use,Comes with large 21"" (W) x 9"" (D) x 6"" (H) basket that can be mounted under seat,Tool-free removable padded back rest for comfort,Soft padded oversized seat,Special loop lock made of internal aluminum casting operates easily and ensures safety,Height adjustable handles 35.25""-39.5"",Limited Lifetime Warranty","Comfortable padded oversized seat,Large 8"" casters with soft-grip tires,Easy adjustable handles for custom height,Up to 500 lb weight limit
",Drive,"10215BL-1, 10215RD-1",10,very nice rollator. very heavy duty.,"I found this to be heavy duty enough to support my husband. It has a nice padded seat and a basket that fits under the seat. All though it is very heavy duty, it has large back wheels that make it a little tougher to get around. we live in a mobile home so he can not access all the rooms, but it is still very useful.",Pam,6/7/10
https://www.allegromedical.com/products/go-lite-bariatric-steel-rollator-walker-padded-seat-and-hand-brakes/,Go-Lite Bariatric Steel Rollator Walker - Padded Seat & Hand Brakes - Red,https://www.allegromedical.com/media/catalog/product/cache/245a440e56007005bd7f3fd02cfb9075/_/9/_9a_35_go-lite-bariatric-steel-rollator-walker-556248-medium_0.jpg,776 0163,,Drive,185.420000,"AllegroMedical.com presents the ,Go-Lite Bariatric Steel Rollator Walker with padded over-sized seat., It's made of steel for increased strength and is very portable weighing only 26 lbs. The steel frame is designed to hold up to 500 lbs. The over-sized padded seat measuring 18"" x 13"" is sturdy and comfortable. ,Go-Lite Bariatric Steel Rollator with Padded Seat Features:,Seat size is 18"" wide x 13"" deep,Strong steel reinforced frame supports 500 lbs.,Large 8"" casters are ideal for indoor and outdoor use,Comes with large 21"" (W) x 9"" (D) x 6"" (H) basket that can be mounted under seat,Tool-free removable padded back rest for comfort,Soft padded oversized seat,Special loop lock made of internal aluminum casting operates easily and ensures safety,Height adjustable handles 35.25""-39.5"",Limited Lifetime Warranty","Comfortable padded oversized seat,Large 8"" casters with soft-grip tires,Easy adjustable handles for custom height,Up to 500 lb weight limit
",Drive,"10215BL-1, 10215RD-1",10,"Very functional, easy to assemble/use.",We keep one Allegro walker in our home in Texas and one in our son's home in California. Excellent products at reasonable prices.,Plano Grandparent,4/13/10
https://www.allegromedical.com/products/go-lite-bariatric-steel-rollator-walker-padded-seat-and-hand-brakes/,Go-Lite Bariatric Steel Rollator Walker - Padded Seat & Hand Brakes - Red,https://www.allegromedical.com/media/catalog/product/cache/245a440e56007005bd7f3fd02cfb9075/_/9/_9a_35_go-lite-bariatric-steel-rollator-walker-556248-medium_0.jpg,776 0163,,Drive,185.420000,"AllegroMedical.com presents the ,Go-Lite Bariatric Steel Rollator Walker with padded over-sized seat., It's made of steel for increased strength and is very portable weighing only 26 lbs. The steel frame is designed to hold up to 500 lbs. The over-sized padded seat measuring 18"" x 13"" is sturdy and comfortable. ,Go-Lite Bariatric Steel Rollator with Padded Seat Features:,Seat size is 18"" wide x 13"" deep,Strong steel reinforced frame supports 500 lbs.,Large 8"" casters are ideal for indoor and outdoor use,Comes with large 21"" (W) x 9"" (D) x 6"" (H) basket that can be mounted under seat,Tool-free removable padded back rest for comfort,Soft padded oversized seat,Special loop lock made of internal aluminum casting operates easily and ensures safety,Height adjustable handles 35.25""-39.5"",Limited Lifetime Warranty","Comfortable padded oversized seat,Large 8"" casters with soft-grip tires,Easy adjustable handles for custom height,Up to 500 lb weight limit
",Drive,"10215BL-1, 10215RD-1",10,AWESOME ASSISTANCE TO BE MOBILE AND FREE,I SING IN A PRAISE TEAM THAT IS UP ON A PLATFORM AND THERE ARE TWO STEPS TO GET TO IT. I AMAZED EVERYONE LAST WEEK WHEN I USED MY NEW ROLLATOR AND WAS UP THERE SITTING AND SINGING MY HEART OUT. IT WAS AMAZING....I WAS FREE. IT GIVES ME STRENGTH THAT I DON'T HAVE ON MY OWN RIGHT NOW. I CAN STOP AND SIT IMMEDIATELY SHOULD I NEED TO. IT IS STRONG AND COMFORTABLE. I AM IN AWE OF THIS PRODUCT.,CONETTA,3/20/10
https://www.allegromedical.com/products/go-lite-bariatric-steel-rollator-walker-padded-seat-and-hand-brakes/,Go-Lite Bariatric Steel Rollator Walker - Padded Seat & Hand Brakes - Red,https://www.allegromedical.com/media/catalog/product/cache/245a440e56007005bd7f3fd02cfb9075/_/9/_9a_35_go-lite-bariatric-steel-rollator-walker-556248-medium_0.jpg,776 0163,,Drive,185.420000,"AllegroMedical.com presents the ,Go-Lite Bariatric Steel Rollator Walker with padded over-sized seat., It's made of steel for increased strength and is very portable weighing only 26 lbs. The steel frame is designed to hold up to 500 lbs. The over-sized padded seat measuring 18"" x 13"" is sturdy and comfortable. ,Go-Lite Bariatric Steel Rollator with Padded Seat Features:,Seat size is 18"" wide x 13"" deep,Strong steel reinforced frame supports 500 lbs.,Large 8"" casters are ideal for indoor and outdoor use,Comes with large 21"" (W) x 9"" (D) x 6"" (H) basket that can be mounted under seat,Tool-free removable padded back rest for comfort,Soft padded oversized seat,Special loop lock made of internal aluminum casting operates easily and ensures safety,Height adjustable handles 35.25""-39.5"",Limited Lifetime Warranty","Comfortable padded oversized seat,Large 8"" casters with soft-grip tires,Easy adjustable handles for custom height,Up to 500 lb weight limit
",Drive,"10215BL-1, 10215RD-1",10,"I LOVE THIS, WHAT A GREAT INVESTMENT!","I use this item everyday. It's very beneficial when I sit for long periods of time and when I need to stand up, it comes in hand, for it supports me. It's very easy to use, it was easy to put together and although it takes up space, I simple love it. It was truly a great investement for now and for my future.",LadyT,3/17/10
https://www.allegromedical.com/products/go-lite-bariatric-steel-rollator-walker-padded-seat-and-hand-brakes/,Go-Lite Bariatric Steel Rollator Walker - Padded Seat & Hand Brakes - Red,https://www.allegromedical.com/media/catalog/product/cache/245a440e56007005bd7f3fd02cfb9075/_/9/_9a_35_go-lite-bariatric-steel-rollator-walker-556248-medium_0.jpg,776 0163,,Drive,185.420000,"AllegroMedical.com presents the ,Go-Lite Bariatric Steel Rollator Walker with padded over-sized seat., It's made of steel for increased strength and is very portable weighing only 26 lbs. The steel frame is designed to hold up to 500 lbs. The over-sized padded seat measuring 18"" x 13"" is sturdy and comfortable. ,Go-Lite Bariatric Steel Rollator with Padded Seat Features:,Seat size is 18"" wide x 13"" deep,Strong steel reinforced frame supports 500 lbs.,Large 8"" casters are ideal for indoor and outdoor use,Comes with large 21"" (W) x 9"" (D) x 6"" (H) basket that can be mounted under seat,Tool-free removable padded back rest for comfort,Soft padded oversized seat,Special loop lock made of internal aluminum casting operates easily and ensures safety,Height adjustable handles 35.25""-39.5"",Limited Lifetime Warranty","Comfortable padded oversized seat,Large 8"" casters with soft-grip tires,Easy adjustable handles for custom height,Up to 500 lb weight limit
",Drive,"10215BL-1, 10215RD-1",10,GO-Lite Bariatric Steel Rollator Walker,It has helped me be able to walk for exercise and for work. I don't have to worry about finding a seat.,deb new walking fan,3/11/10
https://www.allegromedical.com/products/go-lite-bariatric-steel-rollator-walker-padded-seat-and-hand-brakes/,Go-Lite Bariatric Steel Rollator Walker - Padded Seat & Hand Brakes - Red,https://www.allegromedical.com/media/catalog/product/cache/245a440e56007005bd7f3fd02cfb9075/_/9/_9a_35_go-lite-bariatric-steel-rollator-walker-556248-medium_0.jpg,776 0163,,Drive,185.420000,"AllegroMedical.com presents the ,Go-Lite Bariatric Steel Rollator Walker with padded over-sized seat., It's made of steel for increased strength and is very portable weighing only 26 lbs. The steel frame is designed to hold up to 500 lbs. The over-sized padded seat measuring 18"" x 13"" is sturdy and comfortable. ,Go-Lite Bariatric Steel Rollator with Padded Seat Features:,Seat size is 18"" wide x 13"" deep,Strong steel reinforced frame supports 500 lbs.,Large 8"" casters are ideal for indoor and outdoor use,Comes with large 21"" (W) x 9"" (D) x 6"" (H) basket that can be mounted under seat,Tool-free removable padded back rest for comfort,Soft padded oversized seat,Special loop lock made of internal aluminum casting operates easily and ensures safety,Height adjustable handles 35.25""-39.5"",Limited Lifetime Warranty","Comfortable padded oversized seat,Large 8"" casters with soft-grip tires,Easy adjustable handles for custom height,Up to 500 lb weight limit
",Drive,"10215BL-1, 10215RD-1",10,I have two Go-Lite walkers.,"I had three similar walkers constructed of aluminum, made by another company.",Terry Wells,2/19/10
https://www.allegromedical.com/products/go-lite-bariatric-steel-rollator-walker-padded-seat-and-hand-brakes/,Go-Lite Bariatric Steel Rollator Walker - Padded Seat & Hand Brakes - Red,https://www.allegromedical.com/media/catalog/product/cache/245a440e56007005bd7f3fd02cfb9075/_/9/_9a_35_go-lite-bariatric-steel-rollator-walker-556248-medium_0.jpg,776 0163,,Drive,185.420000,"AllegroMedical.com presents the ,Go-Lite Bariatric Steel Rollator Walker with padded over-sized seat., It's made of steel for increased strength and is very portable weighing only 26 lbs. The steel frame is designed to hold up to 500 lbs. The over-sized padded seat measuring 18"" x 13"" is sturdy and comfortable. ,Go-Lite Bariatric Steel Rollator with Padded Seat Features:,Seat size is 18"" wide x 13"" deep,Strong steel reinforced frame supports 500 lbs.,Large 8"" casters are ideal for indoor and outdoor use,Comes with large 21"" (W) x 9"" (D) x 6"" (H) basket that can be mounted under seat,Tool-free removable padded back rest for comfort,Soft padded oversized seat,Special loop lock made of internal aluminum casting operates easily and ensures safety,Height adjustable handles 35.25""-39.5"",Limited Lifetime Warranty","Comfortable padded oversized seat,Large 8"" casters with soft-grip tires,Easy adjustable handles for custom height,Up to 500 lb weight limit
",Drive,"10215BL-1, 10215RD-1",10,No More Motorized Shopping Carts For Me!,I use the rollator at home and in shopping a social situations. It is extremely easy to navigate in my home and out. It has provided great dependable support and stability. The basket is wonderful so that I do not have to carry items in my hands and do not have to sacrifice stability and support.,hobobird,7/17/09
https://www.allegromedical.com/products/go-lite-bariatric-steel-rollator-walker-padded-seat-and-hand-brakes/,Go-Lite Bariatric Steel Rollator Walker - Padded Seat & Hand Brakes - Red,https://www.allegromedical.com/media/catalog/product/cache/245a440e56007005bd7f3fd02cfb9075/_/9/_9a_35_go-lite-bariatric-steel-rollator-walker-556248-medium_0.jpg,776 0163,,Drive,185.420000,"AllegroMedical.com presents the ,Go-Lite Bariatric Steel Rollator Walker with padded over-sized seat., It's made of steel for increased strength and is very portable weighing only 26 lbs. The steel frame is designed to hold up to 500 lbs. The over-sized padded seat measuring 18"" x 13"" is sturdy and comfortable. ,Go-Lite Bariatric Steel Rollator with Padded Seat Features:,Seat size is 18"" wide x 13"" deep,Strong steel reinforced frame supports 500 lbs.,Large 8"" casters are ideal for indoor and outdoor use,Comes with large 21"" (W) x 9"" (D) x 6"" (H) basket that can be mounted under seat,Tool-free removable padded back rest for comfort,Soft padded oversized seat,Special loop lock made of internal aluminum casting operates easily and ensures safety,Height adjustable handles 35.25""-39.5"",Limited Lifetime Warranty","Comfortable padded oversized seat,Large 8"" casters with soft-grip tires,Easy adjustable handles for custom height,Up to 500 lb weight limit
",Drive,"10215BL-1, 10215RD-1",10,"IT is sturdy enough, just to big to use",TO big to use in normal house,gus,2/24/09
https://www.allegromedical.com/products/go-lite-bariatric-steel-rollator-walker-padded-seat-and-hand-brakes/,Go-Lite Bariatric Steel Rollator Walker - Padded Seat & Hand Brakes - Red,https://www.allegromedical.com/media/catalog/product/cache/245a440e56007005bd7f3fd02cfb9075/_/9/_9a_35_go-lite-bariatric-steel-rollator-walker-556248-medium_0.jpg,776 0163,,Drive,185.420000,"AllegroMedical.com presents the ,Go-Lite Bariatric Steel Rollator Walker with padded over-sized seat., It's made of steel for increased strength and is very portable weighing only 26 lbs. The steel frame is designed to hold up to 500 lbs. The over-sized padded seat measuring 18"" x 13"" is sturdy and comfortable. ,Go-Lite Bariatric Steel Rollator with Padded Seat Features:,Seat size is 18"" wide x 13"" deep,Strong steel reinforced frame supports 500 lbs.,Large 8"" casters are ideal for indoor and outdoor use,Comes with large 21"" (W) x 9"" (D) x 6"" (H) basket that can be mounted under seat,Tool-free removable padded back rest for comfort,Soft padded oversized seat,Special loop lock made of internal aluminum casting operates easily and ensures safety,Height adjustable handles 35.25""-39.5"",Limited Lifetime Warranty","Comfortable padded oversized seat,Large 8"" casters with soft-grip tires,Easy adjustable handles for custom height,Up to 500 lb weight limit
",Drive,"10215BL-1, 10215RD-1",10,Best I have found,Sturdy...I had a few others that felt no where near as supportive (very important for a large man),Gary,7/19/08
https://www.allegromedical.com/products/semi-electric-home-care-bed-dimensions-36-w-x-80-l-capacity-450-lb/,"Semi-Electric Home Care Bed - Dimensions 36""W x 80""L Capacity 450 lb",https://www.allegromedical.com/media/catalog/product/cache/245a440e56007005bd7f3fd02cfb9075/_/3/_38_80_semi-electric-home-care-bed-565686-medium_0.jpg,059 565686 00,Be the first to review this product,Invacare,"$1,013.25","AllegroMedical.com presents The Semi-Electric Home Care Bed. The Invacare Semi-Electric Bed combines effortless positioning of the upper body and knees with the economy of manual bed height adjustment. The pendant control provides motorized positioning of the upper body and/or knees. A manual crank located at the foot end of the bed adjusts bed frame height for caregiver assistance. ,Features:,U.S. made bed frame is the industry-leading design,Riveted connection joints to provide years of maintenance-free service,Reinforced steel at critical points increases the lifespan and durability of the bed,Interchangeable head and foot boards simplifying delivery, set-up, and reducing inventory complexity,Rubber, non-marring locking casters reduce slip and prevent marking up and/or damaging the floor,Ergonomic hand pendant with durable strain relief heavy-duty cord,DC low voltage, compact motor system,Simple, color-coded electronic connections take the guesswork out of servicing,Water resistant electronics can be washed with standard water pressure,Double insulated electrical components,Specifications,:,: 88"" (L) x 15""-23"" (H) x 36"" (W),: 80"" (L) x 36"" (W),: 450 lb.,: UL962,CSA Certified,: 5 Years Welds,2 Years Mechanical/Electrical","U.S. made bed frame is the industry-leading design,Reinforced steel at critical points,Interchangeable head and foot boards simplifying delivery, set-up, and reducing inventory complexity,Rubber, non-marring locking casters reduce slip and prevent marking up and/or damaging the floor,Ergonomic hand pendant with durable strain relief heavy-duty cord,DC low voltage, compact motor system,Simple, color-coded electronic connections take the guesswork out of servicing,Water resistant electronics can be washed with standard water pressure,Double insulated electrical components",Invacare,5310IVC,,,,,
https://www.allegromedical.com/products/ableware-leg-lifter-strap-35-long-leg-loop-leg-lift-strap/,Ableware Leg Lift Strap 35,https://www.allegromedical.com/media/catalog/product/cache/245a440e56007005bd7f3fd02cfb9075/_/d/_d5_44_ableware-leg-lift-strap-35-long-192647-medium_0.jpg,181 192647,,Ableware,28.800000,"The ,Ableware Leg Lift Strap, is a simple but practical leg lifter that is useful for people with limited lower extremity strength. It enables them to lift the foot onto a wheelchair foot rest, bed or into a car.,The 35"" (89 cm) long strap has a loop at each end. The 18"" (46 cm) center section is rigid plastic. One loop is placed around the wrist and the other around the foot or cast. Made of 1"" (2.5 cm) wide high- strength nylon webbing.,Arthritis,Hip Replacements,Obesity,Strokes,Back Injury,Knee/Leg Injury,Multiple Sclerosis,Parkinson's,Spinal Cord Injuries","Helps user to lift foot,Overall length is 35""
,18"" rigid plastic center section,Easy to handle",Ableware,74174000,20,it works - basically.,"It comes in a brilliant blue, woven material over a heavy duty plastic insert for most of its length, adding i suppose some extra strength. It's basic, but it works.",USAF Disabled Vet,3/3/15
