Detail URL,Name,Image,Item#,Reviews,Brand,Price($),Details,Features,Brand Name,Manufacturer No,No of Reviews
https://www.allegromedical.com/products/transfer-board-with-out-outs-4oo-lbs-weight-cap/,"Transfer Wood Brd W/ Cut Outs, 400Lbs Cap- 30",https://www.allegromedical.com/media/catalog/product/cache/245a440e56007005bd7f3fd02cfb9075/_/c/_c3_0b_transfer-board-with-cut-outs-wood-189056-board-with-cut-outs-wood-189056-product-medium_image.jpg,177 0112,,Mabis DMI,32.090000,"Allegro Medical presents the Transfer Board with Cut-Outs - Wood, 400 lb Capacity. This sturdy wood transfer board will help you as you transfer people from wheel chair to bed, chair, car or commode. The sealed and coated board allows easier transfers as you help the person slide across the glossy surface. The board is also valuable as a mobility aid for those who are living independently and need some assistance transferring from place to place. The two cut-out handles make it easy to grip the board as you carry or lift it.,Protect Your Back as You Move People,You may have seen transfer boards like this used in some hospitals as they transfer patients from place to place. Now you can have one in your home as well to aid you in transferring yourself or your loved ones. It will take pressure off your back as you move the person across as opposed to lifting. This durable wood board is strong enough to handle up to 440 lbs so you know you have a stable surface to rely on.,How to Use a Transfer Board, ,Position one end of the board on the starting point and the other end on the destination to which you want to transfer such as the bed, chair, car or wheel chair. Try to keep the board as level as possible and be sure to lock any wheel chairs in place first. Help the person to get onto the board then assist them as they slide across it in short movements. Be sure the person is dry to avoid any friction while transferring.,Features,Sealed and coated board allows easier transfers to/from bed, wheel chair, chair, car or commode,A valuable mobility aid for independent living ,Two cut-out handles allow for easy carrying or gripping,Strong enough to support up to 440 pounds,Constructed of smooth, durable 3/4 inch Southern Yellow Pine ,Board size: 8 x 24 inches","Cut-Out handles for carrying and gripping,Coated for protection and friction free,Holds up to 400 lbs.",Mabis DMI,"518-1765-0400, 518-1756-0400",11
https://www.allegromedical.com/products/transfer-board-with-out-outs-4oo-lbs-weight-cap/,"Transfer Wood Brd W/ Cut Outs, 400Lbs Cap- 30",https://www.allegromedical.com/media/catalog/product/cache/245a440e56007005bd7f3fd02cfb9075/_/c/_c3_0b_transfer-board-with-cut-outs-wood-189056-board-with-cut-outs-wood-189056-product-medium_image.jpg,177 0112,,Mabis DMI,32.090000,"Allegro Medical presents the Transfer Board with Cut-Outs - Wood, 400 lb Capacity. This sturdy wood transfer board will help you as you transfer people from wheel chair to bed, chair, car or commode. The sealed and coated board allows easier transfers as you help the person slide across the glossy surface. The board is also valuable as a mobility aid for those who are living independently and need some assistance transferring from place to place. The two cut-out handles make it easy to grip the board as you carry or lift it.,Protect Your Back as You Move People,You may have seen transfer boards like this used in some hospitals as they transfer patients from place to place. Now you can have one in your home as well to aid you in transferring yourself or your loved ones. It will take pressure off your back as you move the person across as opposed to lifting. This durable wood board is strong enough to handle up to 440 lbs so you know you have a stable surface to rely on.,How to Use a Transfer Board, ,Position one end of the board on the starting point and the other end on the destination to which you want to transfer such as the bed, chair, car or wheel chair. Try to keep the board as level as possible and be sure to lock any wheel chairs in place first. Help the person to get onto the board then assist them as they slide across it in short movements. Be sure the person is dry to avoid any friction while transferring.,Features,Sealed and coated board allows easier transfers to/from bed, wheel chair, chair, car or commode,A valuable mobility aid for independent living ,Two cut-out handles allow for easy carrying or gripping,Strong enough to support up to 440 pounds,Constructed of smooth, durable 3/4 inch Southern Yellow Pine ,Board size: 8 x 24 inches","Cut-Out handles for carrying and gripping,Coated for protection and friction free,Holds up to 400 lbs.",Mabis DMI,"518-1765-0400, 518-1756-0400",11
https://www.allegromedical.com/products/transfer-board-with-out-outs-4oo-lbs-weight-cap/,"Transfer Wood Brd W/ Cut Outs, 400Lbs Cap- 30",https://www.allegromedical.com/media/catalog/product/cache/245a440e56007005bd7f3fd02cfb9075/_/c/_c3_0b_transfer-board-with-cut-outs-wood-189056-board-with-cut-outs-wood-189056-product-medium_image.jpg,177 0112,,Mabis DMI,32.090000,"Allegro Medical presents the Transfer Board with Cut-Outs - Wood, 400 lb Capacity. This sturdy wood transfer board will help you as you transfer people from wheel chair to bed, chair, car or commode. The sealed and coated board allows easier transfers as you help the person slide across the glossy surface. The board is also valuable as a mobility aid for those who are living independently and need some assistance transferring from place to place. The two cut-out handles make it easy to grip the board as you carry or lift it.,Protect Your Back as You Move People,You may have seen transfer boards like this used in some hospitals as they transfer patients from place to place. Now you can have one in your home as well to aid you in transferring yourself or your loved ones. It will take pressure off your back as you move the person across as opposed to lifting. This durable wood board is strong enough to handle up to 440 lbs so you know you have a stable surface to rely on.,How to Use a Transfer Board, ,Position one end of the board on the starting point and the other end on the destination to which you want to transfer such as the bed, chair, car or wheel chair. Try to keep the board as level as possible and be sure to lock any wheel chairs in place first. Help the person to get onto the board then assist them as they slide across it in short movements. Be sure the person is dry to avoid any friction while transferring.,Features,Sealed and coated board allows easier transfers to/from bed, wheel chair, chair, car or commode,A valuable mobility aid for independent living ,Two cut-out handles allow for easy carrying or gripping,Strong enough to support up to 440 pounds,Constructed of smooth, durable 3/4 inch Southern Yellow Pine ,Board size: 8 x 24 inches","Cut-Out handles for carrying and gripping,Coated for protection and friction free,Holds up to 400 lbs.",Mabis DMI,"518-1765-0400, 518-1756-0400",11
https://www.allegromedical.com/products/transfer-board-with-out-outs-4oo-lbs-weight-cap/,"Transfer Wood Brd W/ Cut Outs, 400Lbs Cap- 30",https://www.allegromedical.com/media/catalog/product/cache/245a440e56007005bd7f3fd02cfb9075/_/c/_c3_0b_transfer-board-with-cut-outs-wood-189056-board-with-cut-outs-wood-189056-product-medium_image.jpg,177 0112,,Mabis DMI,32.090000,"Allegro Medical presents the Transfer Board with Cut-Outs - Wood, 400 lb Capacity. This sturdy wood transfer board will help you as you transfer people from wheel chair to bed, chair, car or commode. The sealed and coated board allows easier transfers as you help the person slide across the glossy surface. The board is also valuable as a mobility aid for those who are living independently and need some assistance transferring from place to place. The two cut-out handles make it easy to grip the board as you carry or lift it.,Protect Your Back as You Move People,You may have seen transfer boards like this used in some hospitals as they transfer patients from place to place. Now you can have one in your home as well to aid you in transferring yourself or your loved ones. It will take pressure off your back as you move the person across as opposed to lifting. This durable wood board is strong enough to handle up to 440 lbs so you know you have a stable surface to rely on.,How to Use a Transfer Board, ,Position one end of the board on the starting point and the other end on the destination to which you want to transfer such as the bed, chair, car or wheel chair. Try to keep the board as level as possible and be sure to lock any wheel chairs in place first. Help the person to get onto the board then assist them as they slide across it in short movements. Be sure the person is dry to avoid any friction while transferring.,Features,Sealed and coated board allows easier transfers to/from bed, wheel chair, chair, car or commode,A valuable mobility aid for independent living ,Two cut-out handles allow for easy carrying or gripping,Strong enough to support up to 440 pounds,Constructed of smooth, durable 3/4 inch Southern Yellow Pine ,Board size: 8 x 24 inches","Cut-Out handles for carrying and gripping,Coated for protection and friction free,Holds up to 400 lbs.",Mabis DMI,"518-1765-0400, 518-1756-0400",11
https://www.allegromedical.com/products/transfer-board-with-out-outs-4oo-lbs-weight-cap/,"Transfer Wood Brd W/ Cut Outs, 400Lbs Cap- 30",https://www.allegromedical.com/media/catalog/product/cache/245a440e56007005bd7f3fd02cfb9075/_/c/_c3_0b_transfer-board-with-cut-outs-wood-189056-board-with-cut-outs-wood-189056-product-medium_image.jpg,177 0112,,Mabis DMI,32.090000,"Allegro Medical presents the Transfer Board with Cut-Outs - Wood, 400 lb Capacity. This sturdy wood transfer board will help you as you transfer people from wheel chair to bed, chair, car or commode. The sealed and coated board allows easier transfers as you help the person slide across the glossy surface. The board is also valuable as a mobility aid for those who are living independently and need some assistance transferring from place to place. The two cut-out handles make it easy to grip the board as you carry or lift it.,Protect Your Back as You Move People,You may have seen transfer boards like this used in some hospitals as they transfer patients from place to place. Now you can have one in your home as well to aid you in transferring yourself or your loved ones. It will take pressure off your back as you move the person across as opposed to lifting. This durable wood board is strong enough to handle up to 440 lbs so you know you have a stable surface to rely on.,How to Use a Transfer Board, ,Position one end of the board on the starting point and the other end on the destination to which you want to transfer such as the bed, chair, car or wheel chair. Try to keep the board as level as possible and be sure to lock any wheel chairs in place first. Help the person to get onto the board then assist them as they slide across it in short movements. Be sure the person is dry to avoid any friction while transferring.,Features,Sealed and coated board allows easier transfers to/from bed, wheel chair, chair, car or commode,A valuable mobility aid for independent living ,Two cut-out handles allow for easy carrying or gripping,Strong enough to support up to 440 pounds,Constructed of smooth, durable 3/4 inch Southern Yellow Pine ,Board size: 8 x 24 inches","Cut-Out handles for carrying and gripping,Coated for protection and friction free,Holds up to 400 lbs.",Mabis DMI,"518-1765-0400, 518-1756-0400",11
https://www.allegromedical.com/products/transfer-board-with-out-outs-4oo-lbs-weight-cap/,"Transfer Wood Brd W/ Cut Outs, 400Lbs Cap- 30",https://www.allegromedical.com/media/catalog/product/cache/245a440e56007005bd7f3fd02cfb9075/_/c/_c3_0b_transfer-board-with-cut-outs-wood-189056-board-with-cut-outs-wood-189056-product-medium_image.jpg,177 0112,,Mabis DMI,32.090000,"Allegro Medical presents the Transfer Board with Cut-Outs - Wood, 400 lb Capacity. This sturdy wood transfer board will help you as you transfer people from wheel chair to bed, chair, car or commode. The sealed and coated board allows easier transfers as you help the person slide across the glossy surface. The board is also valuable as a mobility aid for those who are living independently and need some assistance transferring from place to place. The two cut-out handles make it easy to grip the board as you carry or lift it.,Protect Your Back as You Move People,You may have seen transfer boards like this used in some hospitals as they transfer patients from place to place. Now you can have one in your home as well to aid you in transferring yourself or your loved ones. It will take pressure off your back as you move the person across as opposed to lifting. This durable wood board is strong enough to handle up to 440 lbs so you know you have a stable surface to rely on.,How to Use a Transfer Board, ,Position one end of the board on the starting point and the other end on the destination to which you want to transfer such as the bed, chair, car or wheel chair. Try to keep the board as level as possible and be sure to lock any wheel chairs in place first. Help the person to get onto the board then assist them as they slide across it in short movements. Be sure the person is dry to avoid any friction while transferring.,Features,Sealed and coated board allows easier transfers to/from bed, wheel chair, chair, car or commode,A valuable mobility aid for independent living ,Two cut-out handles allow for easy carrying or gripping,Strong enough to support up to 440 pounds,Constructed of smooth, durable 3/4 inch Southern Yellow Pine ,Board size: 8 x 24 inches","Cut-Out handles for carrying and gripping,Coated for protection and friction free,Holds up to 400 lbs.",Mabis DMI,"518-1765-0400, 518-1756-0400",11
https://www.allegromedical.com/products/transfer-board-with-out-outs-4oo-lbs-weight-cap/,"Transfer Wood Brd W/ Cut Outs, 400Lbs Cap- 30",https://www.allegromedical.com/media/catalog/product/cache/245a440e56007005bd7f3fd02cfb9075/_/c/_c3_0b_transfer-board-with-cut-outs-wood-189056-board-with-cut-outs-wood-189056-product-medium_image.jpg,177 0112,,Mabis DMI,32.090000,"Allegro Medical presents the Transfer Board with Cut-Outs - Wood, 400 lb Capacity. This sturdy wood transfer board will help you as you transfer people from wheel chair to bed, chair, car or commode. The sealed and coated board allows easier transfers as you help the person slide across the glossy surface. The board is also valuable as a mobility aid for those who are living independently and need some assistance transferring from place to place. The two cut-out handles make it easy to grip the board as you carry or lift it.,Protect Your Back as You Move People,You may have seen transfer boards like this used in some hospitals as they transfer patients from place to place. Now you can have one in your home as well to aid you in transferring yourself or your loved ones. It will take pressure off your back as you move the person across as opposed to lifting. This durable wood board is strong enough to handle up to 440 lbs so you know you have a stable surface to rely on.,How to Use a Transfer Board, ,Position one end of the board on the starting point and the other end on the destination to which you want to transfer such as the bed, chair, car or wheel chair. Try to keep the board as level as possible and be sure to lock any wheel chairs in place first. Help the person to get onto the board then assist them as they slide across it in short movements. Be sure the person is dry to avoid any friction while transferring.,Features,Sealed and coated board allows easier transfers to/from bed, wheel chair, chair, car or commode,A valuable mobility aid for independent living ,Two cut-out handles allow for easy carrying or gripping,Strong enough to support up to 440 pounds,Constructed of smooth, durable 3/4 inch Southern Yellow Pine ,Board size: 8 x 24 inches","Cut-Out handles for carrying and gripping,Coated for protection and friction free,Holds up to 400 lbs.",Mabis DMI,"518-1765-0400, 518-1756-0400",11
https://www.allegromedical.com/products/transfer-board-with-out-outs-4oo-lbs-weight-cap/,"Transfer Wood Brd W/ Cut Outs, 400Lbs Cap- 30",https://www.allegromedical.com/media/catalog/product/cache/245a440e56007005bd7f3fd02cfb9075/_/c/_c3_0b_transfer-board-with-cut-outs-wood-189056-board-with-cut-outs-wood-189056-product-medium_image.jpg,177 0112,,Mabis DMI,32.090000,"Allegro Medical presents the Transfer Board with Cut-Outs - Wood, 400 lb Capacity. This sturdy wood transfer board will help you as you transfer people from wheel chair to bed, chair, car or commode. The sealed and coated board allows easier transfers as you help the person slide across the glossy surface. The board is also valuable as a mobility aid for those who are living independently and need some assistance transferring from place to place. The two cut-out handles make it easy to grip the board as you carry or lift it.,Protect Your Back as You Move People,You may have seen transfer boards like this used in some hospitals as they transfer patients from place to place. Now you can have one in your home as well to aid you in transferring yourself or your loved ones. It will take pressure off your back as you move the person across as opposed to lifting. This durable wood board is strong enough to handle up to 440 lbs so you know you have a stable surface to rely on.,How to Use a Transfer Board, ,Position one end of the board on the starting point and the other end on the destination to which you want to transfer such as the bed, chair, car or wheel chair. Try to keep the board as level as possible and be sure to lock any wheel chairs in place first. Help the person to get onto the board then assist them as they slide across it in short movements. Be sure the person is dry to avoid any friction while transferring.,Features,Sealed and coated board allows easier transfers to/from bed, wheel chair, chair, car or commode,A valuable mobility aid for independent living ,Two cut-out handles allow for easy carrying or gripping,Strong enough to support up to 440 pounds,Constructed of smooth, durable 3/4 inch Southern Yellow Pine ,Board size: 8 x 24 inches","Cut-Out handles for carrying and gripping,Coated for protection and friction free,Holds up to 400 lbs.",Mabis DMI,"518-1765-0400, 518-1756-0400",11
https://www.allegromedical.com/products/bariatric-staydry-ultra-underwear-heavy-absorbency-xxl-68-to-80/,Bariatric StayDry Ultra Underwear - Heavy Absorbency XXL - 68,https://www.allegromedical.com/media/catalog/product/cache/245a440e56007005bd7f3fd02cfb9075/_/2/_21_4e_bariatric-staydry-ultra-underwear-xxl-68-to-80-562476-medium_0.jpg,098 562476,,Staydry,14.600000,,"Superior incontinence protection,For men or women
,Look and feel like regular underwear,Super absorbent polymer
,Absorbency side seams,Cloth-like cover
,Latex-free
",Staydry,"783-UWBXXL, UWBXXL",33
https://www.allegromedical.com/products/bariatric-staydry-ultra-underwear-heavy-absorbency-xxl-68-to-80/,Bariatric StayDry Ultra Underwear - Heavy Absorbency XXL - 68,https://www.allegromedical.com/media/catalog/product/cache/245a440e56007005bd7f3fd02cfb9075/_/2/_21_4e_bariatric-staydry-ultra-underwear-xxl-68-to-80-562476-medium_0.jpg,098 562476,,Staydry,47.480000,,"Superior incontinence protection,For men or women
,Look and feel like regular underwear,Super absorbent polymer
,Absorbency side seams,Cloth-like cover
,Latex-free
",Staydry,"783-UWBXXL, UWBXXL",33
https://www.allegromedical.com/products/deluxe-bariatric-bath-bench/,Dlx Bariatric Bench - W/O Back,https://www.allegromedical.com/media/catalog/product/cache/245a440e56007005bd7f3fd02cfb9075/_/5/_58_0c_deluxe-bariatric-bath-bench-562341-medium_0.jpg,179 0127,,Drive,74.180000,"The , by Drive Medical comes with or without a back for additional support. It has a 500 pound weight limit, but it is lightweight and very durable. It features drainage holes to prevent pooling of water and possible slipping. The cross braces that are added for strength are actually attached with aircraft type rivets. This product is also backed by Drive Medical's Limited Lifetime Warranty. Pick yours up today.","Slip resistant rubber tips,Lifetime limited warranty,Ideal for narrow tubs",Drive,"12021KD-1, 12022KD-1",5
https://www.allegromedical.com/products/deluxe-bariatric-bath-bench/,Dlx Bariatric Bench - W/O Back,https://www.allegromedical.com/media/catalog/product/cache/245a440e56007005bd7f3fd02cfb9075/_/5/_58_0c_deluxe-bariatric-bath-bench-562341-medium_0.jpg,179 0127,,Drive,74.180000,"The , by Drive Medical comes with or without a back for additional support. It has a 500 pound weight limit, but it is lightweight and very durable. It features drainage holes to prevent pooling of water and possible slipping. The cross braces that are added for strength are actually attached with aircraft type rivets. This product is also backed by Drive Medical's Limited Lifetime Warranty. Pick yours up today.","Slip resistant rubber tips,Lifetime limited warranty,Ideal for narrow tubs",Drive,"12021KD-1, 12022KD-1",5
https://www.allegromedical.com/products/bariatric-multifold-ramp-800-lb-capacity/,"Bariatric Multifold Ramp, 800 lb Capacity - Size 8' x 36",https://www.allegromedical.com/media/catalog/product/cache/245a440e56007005bd7f3fd02cfb9075/_/d/_df_bb_bariatric-multifold-ramp-554688-multifold-ramp-554688-product-medium_image.jpg,779 0423,,Prairie View,627.690000,"The ,Bariatric Multifold Ramp, separates into two pieces for easy carrying and has a patented center joint hinge that eliminates pinch. The Multifold is designed to accommodate wheelchairs and scooters with various wheel configurations. This heavy-duty ramp folds in half, carries like a suitcase and is constructed with durable welded fabrication. The Bariatric Multifold Ramp features a visual aid to determine if ramp is on a safe slope prior to use.,Bariatric Multifold Ramp Features,Separates into Two Pieces for Easy Carrying,Patented Center Joint Hinge Eliminates Pinch Point and Adds Strength,Folds, Carries Like a Suitcase,Safety Guide Indicates if Ramp is on a Safe Slope,Closure Strap Locks Ramp Panels Together,Anti-Slip High Traction Surface,Durable Welded Construction,Safety DVD and Steel Security Pins Included,Accommodates Wheelchairs and Scooters With Various Wheel Configurations,Bariatric Multifold Ramp Sizing Chart","Separates into Two Pieces for Easy Carrying,Safety Guide Indicates if Ramp is on a Safe Slope,Safety DVD and Steel Security Pins Included",Prairie View,"BAR536, BAR636, BAR736, BAR836",1
https://www.allegromedical.com/products/deluxe-bariatric-bath-bench/,Dlx Bariatric Bench - W/O Back,https://www.allegromedical.com/media/catalog/product/cache/245a440e56007005bd7f3fd02cfb9075/_/5/_58_0c_deluxe-bariatric-bath-bench-562341-medium_0.jpg,179 0127,,Drive,74.180000,"The , by Drive Medical comes with or without a back for additional support. It has a 500 pound weight limit, but it is lightweight and very durable. It features drainage holes to prevent pooling of water and possible slipping. The cross braces that are added for strength are actually attached with aircraft type rivets. This product is also backed by Drive Medical's Limited Lifetime Warranty. Pick yours up today.","Slip resistant rubber tips,Lifetime limited warranty,Ideal for narrow tubs",Drive,"12021KD-1, 12022KD-1",5
https://www.allegromedical.com/products/deluxe-bariatric-bath-bench/,Dlx Bariatric Bench - W/O Back,https://www.allegromedical.com/media/catalog/product/cache/245a440e56007005bd7f3fd02cfb9075/_/5/_58_0c_deluxe-bariatric-bath-bench-562341-medium_0.jpg,179 0127,,Drive,74.180000,"The , by Drive Medical comes with or without a back for additional support. It has a 500 pound weight limit, but it is lightweight and very durable. It features drainage holes to prevent pooling of water and possible slipping. The cross braces that are added for strength are actually attached with aircraft type rivets. This product is also backed by Drive Medical's Limited Lifetime Warranty. Pick yours up today.","Slip resistant rubber tips,Lifetime limited warranty,Ideal for narrow tubs",Drive,"12021KD-1, 12022KD-1",5
https://www.allegromedical.com/products/deluxe-bariatric-bath-bench/,Dlx Bariatric Bench - W/O Back,https://www.allegromedical.com/media/catalog/product/cache/245a440e56007005bd7f3fd02cfb9075/_/5/_58_0c_deluxe-bariatric-bath-bench-562341-medium_0.jpg,179 0127,,Drive,74.180000,"The , by Drive Medical comes with or without a back for additional support. It has a 500 pound weight limit, but it is lightweight and very durable. It features drainage holes to prevent pooling of water and possible slipping. The cross braces that are added for strength are actually attached with aircraft type rivets. This product is also backed by Drive Medical's Limited Lifetime Warranty. Pick yours up today.","Slip resistant rubber tips,Lifetime limited warranty,Ideal for narrow tubs",Drive,"12021KD-1, 12022KD-1",5
https://www.allegromedical.com/products/half-length-bed-rail-no-gap-style-pair/,"Half Length Bed Rail- No Gap Style, Pair",https://www.allegromedical.com/media/catalog/product/cache/245a440e56007005bd7f3fd02cfb9075/_/1/_19_29_half-length-bed-rail-no-gap-style-216831-medium_0.jpg,059 0054,,Drive,$86.09,"The , is constructed of chrome-plated steel for strength and durability.,Easy to install,Fits most hospital beds with steel frame,Not for use with ""Pan-Style"" bed surface,Ideal for maximum protection when bed is elevated,Unique design prevents individuals from being lodged between bars,Brown Vein","Ideal for maximum protection for elevated beds,Fits most hospital beds with steel frame,Chrome-plated steel construction,Easy to install",Drive,15215000,3
https://www.allegromedical.com/products/half-length-bed-rail-no-gap-style-pair/,"Half Length Bed Rail- No Gap Style, Pair",https://www.allegromedical.com/media/catalog/product/cache/245a440e56007005bd7f3fd02cfb9075/_/1/_19_29_half-length-bed-rail-no-gap-style-216831-medium_0.jpg,059 0054,,Drive,$86.09,"The , is constructed of chrome-plated steel for strength and durability.,Easy to install,Fits most hospital beds with steel frame,Not for use with ""Pan-Style"" bed surface,Ideal for maximum protection when bed is elevated,Unique design prevents individuals from being lodged between bars,Brown Vein","Ideal for maximum protection for elevated beds,Fits most hospital beds with steel frame,Chrome-plated steel construction,Easy to install",Drive,15215000,3
https://www.allegromedical.com/products/half-length-bed-rail-no-gap-style-pair/,"Half Length Bed Rail- No Gap Style, Pair",https://www.allegromedical.com/media/catalog/product/cache/245a440e56007005bd7f3fd02cfb9075/_/1/_19_29_half-length-bed-rail-no-gap-style-216831-medium_0.jpg,059 0054,,Drive,$86.09,"The , is constructed of chrome-plated steel for strength and durability.,Easy to install,Fits most hospital beds with steel frame,Not for use with ""Pan-Style"" bed surface,Ideal for maximum protection when bed is elevated,Unique design prevents individuals from being lodged between bars,Brown Vein","Ideal for maximum protection for elevated beds,Fits most hospital beds with steel frame,Chrome-plated steel construction,Easy to install",Drive,15215000,3
https://www.allegromedical.com/products/dmi-foam-bed-wedge-elevating-leg-rest-back-support-pillow-blue-7-x-24-x-24/,"DMI Foam Bed Wedge Elevating Leg Rest Back Support Pillow - Blue, 7 x 24 x 24",https://www.allegromedical.com/media/catalog/product/cache/245a440e56007005bd7f3fd02cfb9075/_/6/_6b_c1_dmi-foam-bed-wedge-elevating-leg-rest-back-support-pillow-582449-medium_0.jpg,834 582449 01,Be the first to review this product,Mabis DMI,$35.44,"AllegroMedical.com presents The DMI Foam Bed Wedge Elevating Leg Rest Back Support Pillow. ,DMI Foam Bed Wedge Elevating Leg Rest Back Support Pillow,This best-selling slanted foam bed wedge is ideal for head, foot or leg elevation. Use it at the head of the bed to help relieve the symptoms of acid reflux, respiratory problems or neck and shoulder pain. Or at the foot of the bed to help relieve knee, leg or back pain. Or just prop yourself up in bed while reading, watching TV or working on your tablet. It comes with a removable blue zippered cover that's machine washable.,Features:,This best-selling slanted foam bed wedge is ideal for head, foot or leg elevation. ,Comfortable, gradual slope helps ease respiratory problems, acid reflux, neck and shoulder pain, back pain and knee pain.,Supportive foam keeps its shape. ,Comes with a removable, zippered, machine washable polyester cotton cover,Size: 7 x 24 x 24 inches","This best-selling slanted foam bed wedge is ideal for head, foot or leg elevation. ,Comfortable, gradual slope helps ease respiratory problems, acid reflux, neck and shoulder pain, back pain and knee pain.,Supportive foam keeps its shape. ,Comes with a removable, zippered, machine washable polyester cotton cover,Size: 7 x 24 x 24 inches",Mabis DMI,802-8026-0100,
https://www.allegromedical.com/products/bariatric-med-aire-plus-alternating-pressure-mattress-replacement-system/,Bariatric Med Aire Plus Alternating Pressure Mattress Replacement System - 42,https://www.allegromedical.com/media/catalog/product/cache/245a440e56007005bd7f3fd02cfb9075/_/b/_bc_7c_bariatric-med-aire-plus-alternating-pressure-mattress-replacement-system-562181-medium_0.jpg,837 5003,Be the first to review this product,Drive,2413.460000,"The ,Bariatric Alternating Pressure Mattress Replacement System, is a complete mattress replacement set made for distributing pressure points helps alleviate bed sores and other discomforts associated with constant pressure on the skin. These mattresses have differing weight capacities and sizes. Please ensure you are selecting the correct mattress width and weight capacity for your needs.,:
,The product is designed to be used in the prevention, treatment and management of Pressure Ulcers.,Mattress operates in an alternating pressure mode.,Ideal for use in nursing homes, hospitals and home use.,LED and Audible low pressure alarm activate when pressure falls below 10-mmHg.,Cell-on-Cell design prevents the patient from “Bottoming Out” in the event of power failure.,“Whisper quiet” pump produces 12-LPM (Litres per Minute) in air flow.,Mattress has 20 air bladders.,Quick fill adapter standard. ,CPR valves provide fast (20 second) deflation.,The zippered Nylon/TPU cover material is quilted, water resistant, vapor permeable and machine washable.,Power: 120 VAC,Input Frequency: 60 Hz,Pressure Range: 20 mmHg to 60 mmHg (inner mattress pressure),Auto firm (60 mmHg, Auto return in 30 min.),Seat function (Pressure preset + 10 mmHg),Static Selectable,Static auto return (in 2 hours),Comfort therapy,Function lock (Auto lock in 30 min. after on),Alarm mute,Low pressure alarm,System (alternating) passive alarm,Power failure alarm,Low pressure alarm delay,Memory function,Air Flow: 12-LPM (Litres Per Minute),Functions: Static and dynamic features,Power Cord Length: 15-Ft,Pump Dimensions: 14.2"" (W) x 9.8"" (H) x 4.5"" (L),UL: 60601-1, 1st Edition-2003,Maximum Current: 0.5 Amps,Warranty: 18-Months Limited,Topper Material: Zippered and Quilted Urethane Coated Nylon Fabric (2-Way Stretch) is; water resistant, vapor permeable, machine washable and low sheer,Base Material: Zippered Vinyl,4-Air cells at head section remain static to enhance pillow function,Dimensions: Depending on Model - 42""-60"" (W) x 80"" (L) x 10"" (H),Maximum Support Capacity: Depending on model 650 - 1000 lbs,Warranty: 18-Months Limited,Clinical Info - Click Here For Pressure Map Of Mattress","Great for improving circulation,""Whisper Quiet"" pump, safe and effective,Pump and mattress combo",Drive,"14030, 14048, 14054, 14060",
https://www.allegromedical.com/products/bariatric-med-aire-plus-alternating-pressure-mattress-replacement-system/,Bariatric Med Aire Plus Alternating Pressure Mattress Replacement System - 48,https://www.allegromedical.com/media/catalog/product/cache/245a440e56007005bd7f3fd02cfb9075/_/b/_bc_7c_bariatric-med-aire-plus-alternating-pressure-mattress-replacement-system-562181-medium_0.jpg,837 5003,Be the first to review this product,Drive,2817.410000,"The ,Bariatric Alternating Pressure Mattress Replacement System, is a complete mattress replacement set made for distributing pressure points helps alleviate bed sores and other discomforts associated with constant pressure on the skin. These mattresses have differing weight capacities and sizes. Please ensure you are selecting the correct mattress width and weight capacity for your needs.,:
,The product is designed to be used in the prevention, treatment and management of Pressure Ulcers.,Mattress operates in an alternating pressure mode.,Ideal for use in nursing homes, hospitals and home use.,LED and Audible low pressure alarm activate when pressure falls below 10-mmHg.,Cell-on-Cell design prevents the patient from “Bottoming Out” in the event of power failure.,“Whisper quiet” pump produces 12-LPM (Litres per Minute) in air flow.,Mattress has 20 air bladders.,Quick fill adapter standard. ,CPR valves provide fast (20 second) deflation.,The zippered Nylon/TPU cover material is quilted, water resistant, vapor permeable and machine washable.,Power: 120 VAC,Input Frequency: 60 Hz,Pressure Range: 20 mmHg to 60 mmHg (inner mattress pressure),Auto firm (60 mmHg, Auto return in 30 min.),Seat function (Pressure preset + 10 mmHg),Static Selectable,Static auto return (in 2 hours),Comfort therapy,Function lock (Auto lock in 30 min. after on),Alarm mute,Low pressure alarm,System (alternating) passive alarm,Power failure alarm,Low pressure alarm delay,Memory function,Air Flow: 12-LPM (Litres Per Minute),Functions: Static and dynamic features,Power Cord Length: 15-Ft,Pump Dimensions: 14.2"" (W) x 9.8"" (H) x 4.5"" (L),UL: 60601-1, 1st Edition-2003,Maximum Current: 0.5 Amps,Warranty: 18-Months Limited,Topper Material: Zippered and Quilted Urethane Coated Nylon Fabric (2-Way Stretch) is; water resistant, vapor permeable, machine washable and low sheer,Base Material: Zippered Vinyl,4-Air cells at head section remain static to enhance pillow function,Dimensions: Depending on Model - 42""-60"" (W) x 80"" (L) x 10"" (H),Maximum Support Capacity: Depending on model 650 - 1000 lbs,Warranty: 18-Months Limited,Clinical Info - Click Here For Pressure Map Of Mattress","Great for improving circulation,""Whisper Quiet"" pump, safe and effective,Pump and mattress combo",Drive,"14030, 14048, 14054, 14060",
